experiment,step,mean_reward,loss,pg_loss,reward_std,kl_penalty,reward_quality_alignment,reward_numerical_accuracy,reward_category_match,reward_format_bonus,diagnostics_grad_norm_lora,diagnostics_grad_norm_multimodal,diagnostics_completion_mean_length
trial_probe_logging_test2,333.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,334.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,338.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,341.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,342.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,345.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,347.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,350.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,352.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,353.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,354.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,355.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,358.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,359.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,361.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,362.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,363.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,364.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,365.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,367.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,370.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,23.0
trial_probe_logging_test2,371.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,373.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,376.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,380.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,382.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,383.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,384.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,385.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,386.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,387.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,390.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,391.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,394.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,397.0,0.6000000238418579,-0.030284762382507324,-0.030284762382507324,0.7071067690849304,0.0,,,,0.1,0.9999999403953552,0.0,8.0
trial_probe_logging_test2,399.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,401.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,402.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,403.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,404.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,405.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,406.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,407.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,408.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,410.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,411.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,413.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,414.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,415.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,416.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,419.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,421.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,422.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,423.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,424.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,426.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,428.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,429.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,430.0,0.6000000238418579,-0.6131038665771484,-0.6131038665771484,0.7071067690849304,0.0,,,,0.1,0.9999999403953552,0.0,8.0
trial_probe_logging_test2,431.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,432.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,442.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,444.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,445.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,446.0,0.6000000238418579,-0.3630828857421875,-0.3630828857421875,0.7071067690849304,0.0,,,,0.1,0.9999999403953552,0.0,8.0
trial_probe_logging_test2,448.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,451.0,0.6000000238418579,0.099639892578125,0.099639892578125,0.7071067690849304,0.0,,,,0.1,0.9999999403953552,0.0,8.0
trial_probe_logging_test2,452.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,454.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,455.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,456.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,457.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,458.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,459.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,460.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,461.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,462.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,463.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,465.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,469.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,472.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,473.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,475.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,477.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,480.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,481.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,482.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,485.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,486.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,487.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,489.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,491.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,494.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,496.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,497.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,498.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,499.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,504.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,505.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,506.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,507.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,509.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,510.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,511.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,513.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,515.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,20.0
trial_probe_logging_test2,516.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,522.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,523.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,526.0,0.6000000238418579,0.118408203125,0.118408203125,0.7071067690849304,0.0,,,,0.1,1.0,0.0,8.0
trial_probe_logging_test2,527.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,529.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,17.0
trial_probe_logging_test2,530.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,531.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,532.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,535.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,536.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,537.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,539.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,540.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,541.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,542.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,543.0,1.0499999523162842,-0.0740925744175911,-0.0740925744175911,0.0707106962800026,0.0,,,,0.05,0.9999995231628418,0.0,8.0
trial_probe_logging_test2,544.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,545.0,0.6000000238418579,-0.1338197886943817,-0.1338197886943817,0.7071067690849304,0.0,,,,0.1,1.0,0.0,8.0
trial_probe_logging_test2,547.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,548.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,549.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,551.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,552.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,553.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,554.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,555.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,556.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,559.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,560.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,562.0,0.6000000238418579,0.07031136751174927,0.07031136751174927,0.7071067690849304,0.0,,,,0.1,1.0,0.0,8.0
trial_probe_logging_test2,565.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,568.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,569.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,571.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,574.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,576.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,577.0,0.6000000238418579,-0.31201171875,-0.31201171875,0.7071067690849304,0.0,,,,0.1,0.9999998211860657,0.0,8.0
trial_probe_logging_test2,578.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,579.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,581.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,584.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,587.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,588.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,590.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,593.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,594.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,595.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,596.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,598.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,600.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,601.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,602.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,603.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,11.0
trial_probe_logging_test2,605.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,606.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,607.0,0.05000000074505806,-0.6664115190505981,-0.6664115190505981,0.0707106813788414,0.0,,,,0.05,0.9999998807907104,0.0,203.0
trial_probe_logging_test2,613.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,614.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,615.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,616.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,617.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,618.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,619.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,621.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,624.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,628.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,629.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,630.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,631.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,633.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,634.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,636.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,637.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,640.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,641.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,643.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,644.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,645.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,646.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,648.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,649.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,650.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,651.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,652.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,653.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,655.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,657.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,658.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,659.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,660.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,661.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,662.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,663.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,665.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,667.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,668.0,0.05000000074505806,-0.06253661960363388,-0.06253661960363388,0.0707106813788414,0.0,,,,0.05,0.9999995231628418,0.0,8.0
trial_probe_logging_test2,670.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,671.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,672.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,675.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,677.0,0.6000000238418579,-0.06169888377189636,-0.06169888377189636,0.7071067690849304,0.0,,,,0.1,0.9999998807907104,0.0,8.0
trial_probe_logging_test2,678.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,681.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,682.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,684.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,685.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,686.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,688.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,690.0,0.6000000238418579,-0.3123779594898224,-0.3123779594898224,0.7071067690849304,0.0,,,,0.1,0.9999999403953552,0.0,8.0
trial_probe_logging_test2,693.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,699.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,700.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,701.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,703.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,704.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,705.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,707.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,708.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,709.0,0.10000000149011612,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,710.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,711.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
trial_probe_logging_test2,714.0,1.100000023841858,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,8.0
