experiment,_step,loss,reward_category_match,reward_quality_alignment,reward_std,wandb_id
trial_structure_mlp_review,247,-1.2735066413879395,0.0375,0.175,0.13562028110027313,6kcscpbn
trial_structure_mlp_review,248,-0.3332040309906006,0.0375,0.39999999999999997,0.14078859984874725,6kcscpbn
trial_structure_mlp_review,249,7.168918609619141,0.0375,0.25,0.2587745785713196,6kcscpbn
trial_structure_mlp_review,250,0.7704586982727051,0.15,0.27499999999999997,0.23754698038101196,6kcscpbn
trial_structure_mlp_review,251,-0.7389297485351562,0.075,0.35,0.21876275539398193,6kcscpbn
trial_structure_mlp_review,252,2.677354574203491,0.11249999999999999,0.25,0.27074170112609863,6kcscpbn
trial_structure_mlp_review,253,-1.007596731185913,0.075,0.35,0.21876274049282074,6kcscpbn
trial_structure_mlp_review,254,4.040338516235352,0.11249999999999999,0.3,0.29001232981681824,6kcscpbn
trial_structure_mlp_review,255,4.257747650146484,0.0375,0.3,0.23260942101478577,6kcscpbn
trial_structure_mlp_review,256,-1.3980436325073242,0.0375,0.2,0.2722262740135193,6kcscpbn
trial_structure_mlp_review,257,-1.7215580940246582,0.11249999999999999,0.39999999999999997,0.1471724957227707,6kcscpbn
trial_structure_mlp_review,258,-1.267206072807312,0.075,0.30000000000000004,0.1752549111843109,6kcscpbn
trial_structure_mlp_review,259,0.6512284278869629,0,0.15000000000000002,0.20701967179775238,6kcscpbn
trial_structure_mlp_review,260,0.017797231674194336,0.0375,0.3,0.23260942101478577,6kcscpbn
trial_structure_mlp_review,261,-0.3634674549102783,0.15,0.35,0.2507132589817047,6kcscpbn
trial_structure_mlp_review,262,-0.038661837577819824,0.11249999999999999,0.3,0.09910312294960022,6kcscpbn
trial_structure_mlp_review,263,-1.1082863807678223,0.0375,0.275,0.20528726279735565,6kcscpbn
trial_structure_mlp_review,264,7.193655014038086,0.15,0.25,0.3464101552963257,6kcscpbn
trial_structure_mlp_review,265,1.6127231121063232,0.0375,0.25,0.2587745785713196,6kcscpbn
trial_structure_mlp_review,266,-2.7349276542663574,0.11249999999999999,0.35,0.2386719137430191,6kcscpbn
trial_structure_mlp_review,267,-1.260432243347168,0.11249999999999999,0.22499999999999998,0.2825268507003784,6kcscpbn
trial_structure_mlp_review,268,0.6710227727890015,0.0375,0.27499999999999997,0.1721823513507843,6kcscpbn
trial_structure_mlp_review,269,-0.04454994201660156,0.075,0.3,0.19594095647335052,6kcscpbn
trial_structure_mlp_review,270,9.594552040100098,0.11249999999999999,0.3,0.29001232981681824,6kcscpbn
trial_structure_mlp_review,271,-0.5778865814208984,0.0375,0.30000000000000004,0.11877349019050598,6kcscpbn
trial_structure_mlp_review,272,4.156774520874023,0.075,0.3,0.2695896327495575,6kcscpbn
trial_structure_mlp_review,273,1.8113933801651,0.075,0.35,0.21876275539398193,6kcscpbn
trial_structure_mlp_review,274,-0.13082122802734375,0.0375,0.27499999999999997,0.1642080545425415,6kcscpbn
trial_structure_mlp_review,275,4.12200403213501,0.0375,0.25,0.2587745785713196,6kcscpbn
trial_structure_mlp_review,276,6.210662364959717,0.075,0.25,0.2964070439338684,6kcscpbn
trial_structure_mlp_review,277,0.22844016551971436,0.075,0.3,0.2695896327495575,6kcscpbn
trial_structure_mlp_review,278,4.566051006317139,0.15,0.19999999999999998,0.220389261841774,6kcscpbn
trial_structure_mlp_review,279,-1.730350136756897,0.15,0.39999999999999997,0.16035673022270203,6kcscpbn
trial_structure_mlp_review,280,3.5907459259033203,0,0.35,0.1414213478565216,6kcscpbn
trial_structure_mlp_review,281,0.19973862171173096,0.11249999999999999,0.39999999999999997,0.1564389020204544,6kcscpbn
trial_structure_mlp_review,282,-0.29448819160461426,0.225,0.39999999999999997,0.13887299597263336,6kcscpbn
trial_structure_mlp_review,283,-2.8862619400024414,0.11249999999999999,0.35,0.2386719137430191,6kcscpbn
trial_structure_mlp_review,284,6.448676586151123,0.11249999999999999,0.3,0.29001232981681824,6kcscpbn
trial_structure_mlp_review,285,-1.4653078317642212,0.075,0.39999999999999997,0.13887301087379456,6kcscpbn
trial_structure_mlp_review,286,-0.9322395920753479,0.0375,0.39999999999999997,0.1060660183429718,6kcscpbn
trial_structure_mlp_review,287,5.11821174621582,0.075,0.25,0.30207616090774536,6kcscpbn
trial_structure_mlp_review,288,-1.9622085094451904,0.11249999999999999,0.3,0.29154759645462036,6kcscpbn
trial_structure_mlp_review,289,1.0136606693267822,0.11249999999999999,0.25,0.2066173255443573,6kcscpbn
trial_structure_mlp_review,290,-1.2690256834030151,0.0375,0.25,0.1642080694437027,6kcscpbn
trial_structure_mlp_review,291,-1.9824615716934204,0.11249999999999999,0.39999999999999997,0.155264750123024,6kcscpbn
trial_structure_mlp_review,292,6.852203369140625,0.0375,0.22499999999999998,0.23260940611362457,6kcscpbn
trial_structure_mlp_review,293,-0.7206015586853027,0.0375,0.39999999999999997,0.1060660183429718,6kcscpbn
trial_structure_mlp_review,294,-1.0129607915878296,0.075,0.39999999999999997,0.13887301087379456,6kcscpbn
trial_structure_mlp_review,295,8.802310943603516,0.11249999999999999,0.3,0.29001232981681824,6kcscpbn
trial_structure_mlp_review,296,0.32337379455566406,0.0375,0.35,0.18850919604301453,6kcscpbn
trial_structure_mlp_review,297,1.4742565155029297,0.0375,0.25,0.23364832997322083,6kcscpbn
trial_structure_mlp_review,298,0.39555859565734863,0.0375,0.35,0.18850919604301453,6kcscpbn
trial_structure_mlp_review,299,-2.571345090866089,0.075,0.35,0.21876274049282074,6kcscpbn
trial_structure_mlp_review,300,-1.5077614784240723,0.11249999999999999,0.39999999999999997,0.155264750123024,6kcscpbn
trial_structure_mlp_review,301,1.007144570350647,0.11249999999999999,0.3,0.1642080545425415,6kcscpbn
trial_structure_mlp_review,302,-6.151659965515137,0.11249999999999999,0.25,0.2199837565422058,6kcscpbn
trial_structure_mlp_review,303,0.6440689563751221,0.0375,0.3,0.23260942101478577,6kcscpbn
trial_structure_mlp_review,304,0.7872811555862427,0.075,0.35,0.21876275539398193,6kcscpbn
trial_structure_mlp_review,305,-1.4255787134170532,0.075,0.35,0.11877348273992538,6kcscpbn
trial_structure_mlp_review,306,4.0617265701293945,0.15,0.25,0.21380899846553802,6kcscpbn
trial_structure_mlp_review,307,-1.3144025802612305,0.11249999999999999,0.30000000000000004,0.20829181373119354,6kcscpbn
trial_structure_mlp_review,308,-2.353823661804199,0.075,0.25,0.1752549111843109,6kcscpbn
trial_structure_mlp_review,309,3.8153600692749023,0,0.2,0.21380899846553802,6kcscpbn
trial_structure_mlp_review,310,-2.654447555541992,0.075,0.3,0.26592156291007996,6kcscpbn
trial_structure_mlp_review,311,5.914151191711426,0.0375,0.3,0.23260942101478577,6kcscpbn
trial_structure_mlp_review,312,0.5961799621582031,0.0375,0.39999999999999997,0.1060660183429718,6kcscpbn
trial_structure_mlp_review,313,-3.5755419731140137,0.075,0.35,0.2784509062767029,6kcscpbn
trial_structure_mlp_review,314,-1.0812931060791016,0,0.3,0.18516401946544647,6kcscpbn
trial_structure_mlp_review,315,5.0257720947265625,0.11249999999999999,0.35,0.24471937119960785,6kcscpbn
trial_structure_mlp_review,316,4.6455793380737305,0.075,0.15000000000000002,0.3747084140777588,6kcscpbn
trial_structure_mlp_review,317,1.6077699661254883,0.0375,0.3,0.23260942101478577,6kcscpbn
trial_structure_mlp_review,318,0.06976258754730225,0.11249999999999999,0.35,0.14072388410568237,6kcscpbn
trial_structure_mlp_review,319,-1.7312806844711304,0.0375,0.30000000000000004,0.22592981159687042,6kcscpbn
trial_structure_mlp_review,320,-0.44510388374328613,0.075,0.30000000000000004,0.1752549111843109,6kcscpbn
trial_structure_mlp_review,321,-1.3915401697158813,0.1875,0.39999999999999997,0.1552647352218628,6kcscpbn
trial_structure_mlp_review,322,2.631575345993042,0.0375,0.3,0.23260942101478577,6kcscpbn
trial_structure_mlp_review,323,-1.0433069467544556,0.075,0.35,0.21876274049282074,6kcscpbn
trial_structure_mlp_review,324,2.390713691711426,0.15,0.27499999999999997,0.23754698038101196,6kcscpbn
trial_structure_mlp_review,325,-0.812781810760498,0.11249999999999999,0.35,0.2386718988418579,6kcscpbn
trial_structure_mlp_review,326,-0.096718430519104,0.15,0.35,0.28009122610092163,6kcscpbn
trial_structure_mlp_review,327,6.358499526977539,0.15,0.35,0.2507132589817047,6kcscpbn
trial_structure_mlp_review,328,-0.029059410095214844,0.11249999999999999,0.35,0.2386719137430191,6kcscpbn
trial_structure_mlp_review,329,-0.03395891189575195,0.15,0.39999999999999997,0.16035673022270203,6kcscpbn
trial_structure_mlp_review,330,-0.8019430637359619,0.075,0.25,0.2250470370054245,6kcscpbn
trial_structure_mlp_review,331,-0.8961798548698425,0.0375,0.30000000000000004,0.11877349019050598,6kcscpbn
trial_structure_mlp_review,332,1.9264628887176514,0.0375,0.35,0.18850919604301453,6kcscpbn
trial_structure_mlp_review,333,-0.1744842529296875,0.15,0.3,0.3357895314693451,6kcscpbn
trial_structure_mlp_review,334,5.148667335510254,0.0375,0.35,0.18850919604301453,6kcscpbn
trial_structure_mlp_review,335,0.514763593673706,0,0.25,0.1414213627576828,6kcscpbn
trial_structure_mlp_review,336,1.085616111755371,0.0375,0.39999999999999997,0.12926124036312103,6kcscpbn
trial_structure_mlp_review,337,-3.537783622741699,0.11249999999999999,0.25,0.32486262917518616,6kcscpbn
trial_structure_mlp_review,338,-4.312672138214111,0.075,0.25,0.2577478885650635,6kcscpbn
trial_structure_mlp_review,339,-1.1509705781936646,0.075,0.35,0.21876275539398193,6kcscpbn
trial_structure_mlp_review,340,-0.7168483734130859,0.11249999999999999,0.35,0.2386719137430191,6kcscpbn
trial_structure_mlp_review,341,0.4430159330368042,0.075,0.35,0.21876274049282074,6kcscpbn
trial_structure_mlp_review,342,-0.1661587357521057,0.075,0.3,0.1931886374950409,6kcscpbn
trial_structure_mlp_review,343,0.2839503288269043,0.075,0.35,0.21876275539398193,6kcscpbn
trial_structure_mlp_review,344,-2.4362001419067383,0.15,0.30000000000000004,0.25323042273521423,6kcscpbn
trial_structure_mlp_review,345,-3.472266912460327,0.1875,0.35,0.209121972322464,6kcscpbn
trial_structure_mlp_review,347,-0.02379715070128441,0.15,0.39999999999999997,0.15926040709018707,6kcscpbn
trial_structure_mlp_review,348,-1.8699678182601929,0.15,0.30000000000000004,0.14483462274074554,6kcscpbn
trial_structure_mlp_review,349,-5.399102210998535,0.11249999999999999,0.35,0.2386719137430191,6kcscpbn
trial_structure_mlp_review,350,-1.4995238780975342,0.1875,0.35,0.26766854524612427,6kcscpbn
trial_structure_mlp_review,351,0.6800106763839722,0.1875,0.275,0.2199837565422058,6kcscpbn
trial_structure_mlp_review,352,-1.4140172004699707,0.11249999999999999,0.35,0.25991302728652954,6kcscpbn
trial_structure_mlp_review,353,0.1951148509979248,0.15,0.275,0.24912279844284058,6kcscpbn
trial_structure_mlp_review,354,-1.0834022760391235,0.075,0.3,0.24079948663711548,6kcscpbn
trial_structure_mlp_review,355,0.11077690124511719,0.0375,0.19999999999999998,0.1060660257935524,6kcscpbn
trial_structure_mlp_review,356,-2.55873703956604,0.075,0.35,0.21876275539398193,6kcscpbn
trial_structure_mlp_review,357,0,0.15,0.39999999999999997,0.16035673022270203,6kcscpbn
trial_structure_mlp_review,358,-0.5086710453033447,0.11249999999999999,0.39999999999999997,0.155264750123024,6kcscpbn
trial_structure_mlp_review,359,5.792069435119629,0.075,0.3,0.26592159271240234,6kcscpbn
trial_structure_mlp_review,360,-0.12633705139160156,0.075,0.35,0.21876275539398193,6kcscpbn
trial_structure_mlp_review,361,1.712583065032959,0.075,0.30000000000000004,0.16663196682929993,6kcscpbn
trial_structure_mlp_review,362,1.3049399852752686,0.0375,0.3,0.23260942101478577,6kcscpbn
trial_structure_mlp_review,363,-1.1606800556182861,0.075,0.39999999999999997,0.158216655254364,6kcscpbn
trial_structure_mlp_review,364,-2.1502792835235596,0.11249999999999999,0.25,0.26692694425582886,6kcscpbn
trial_structure_mlp_review,365,-2.2014708518981934,0.075,0.39999999999999997,0.13887301087379456,6kcscpbn
trial_structure_mlp_review,366,-2.0797157287597656,0.11249999999999999,0.39999999999999997,0.16137436032295227,6kcscpbn
trial_structure_mlp_review,367,0.5315163135528564,0.15,0.3,0.1767766922712326,6kcscpbn
trial_structure_mlp_review,368,-4.288095474243164,0.075,0.35,0.2483050674200058,6kcscpbn
trial_structure_mlp_review,369,-3.057497978210449,0.15,0.30000000000000004,0.22756896913051605,6kcscpbn
trial_structure_mlp_review,370,-0.7793508768081665,0.11249999999999999,0.35,0.2386719137430191,6kcscpbn
trial_structure_mlp_review,371,-1.3369675874710083,0.11249999999999999,0.39999999999999997,0.1744777262210846,6kcscpbn
trial_structure_mlp_review,372,-1.9316179752349854,0.1875,0.275,0.15342198312282562,6kcscpbn
trial_structure_mlp_review,373,-0.5561091899871826,0.075,0.39999999999999997,0.13887301087379456,6kcscpbn
trial_structure_mlp_review,374,-0.3489185571670532,0.15,0.39999999999999997,0.16035673022270203,6kcscpbn
trial_structure_mlp_review,375,-0.20715999603271484,0.11249999999999999,0.39999999999999997,0.155264750123024,6kcscpbn
trial_structure_mlp_review,376,-0.7982730865478516,0.2625,0.25,0.2396252453327179,6kcscpbn
trial_structure_mlp_review,377,-2.6157474517822266,0.0375,0.35,0.18850919604301453,6kcscpbn
trial_structure_mlp_review,378,-3.5035393238067627,0.1875,0.35,0.26022228598594666,6kcscpbn
trial_structure_mlp_review,379,-2.959412097930908,0.15,0.25,0.28404638171195984,6kcscpbn
trial_structure_mlp_review,380,-0.7040021419525146,0.15,0.39999999999999997,0.157733753323555,6kcscpbn
trial_structure_mlp_review,381,-4.313159465789795,0.1875,0.25,0.284461110830307,6kcscpbn
trial_structure_mlp_review,382,-1.9967790842056274,0.0375,0.3,0.23260942101478577,6kcscpbn
trial_structure_mlp_review,383,-2.7933483123779297,0.15,0.39999999999999997,0.16569560766220093,6kcscpbn
trial_structure_mlp_review,384,-2.331052541732788,0.1875,0.39999999999999997,0.2059587836265564,6kcscpbn
trial_structure_mlp_review,385,-4.478385925292969,0.15,0.3,0.3264448046684265,6kcscpbn
trial_structure_mlp_review,386,-3.299757480621338,0.1875,0.35,0.25599944591522217,6kcscpbn
trial_structure_mlp_review,387,-1.292008399963379,0.1875,0.35,0.2569023370742798,6kcscpbn
trial_structure_mlp_review,388,-0.19621992111206055,0.2625,0.39999999999999997,0.10606600344181061,6kcscpbn
trial_structure_mlp_review,389,-2.0822489261627197,0.225,0.39999999999999997,0.13887299597263336,6kcscpbn
trial_structure_mlp_review,390,-4.336320400238037,0.1875,0.35,0.25599944591522217,6kcscpbn
trial_structure_mlp_review,391,-0.7869933843612671,0.15,0.30000000000000004,0.23299294710159302,6kcscpbn
trial_structure_mlp_review,392,-3.5290164947509766,0.15,0.25,0.34814998507499695,6kcscpbn
trial_structure_mlp_review,393,-4.127809524536133,0.15,0.25,0.27255403995513916,6kcscpbn
trial_structure_mlp_review,394,-3.975399971008301,0.225,0.35,0.26971086859703064,6kcscpbn
trial_structure_mlp_review,395,0.04642939567565918,0.225,0.35,0.2205268293619156,6kcscpbn
trial_structure_mlp_review,396,-1.6394264698028564,0.11249999999999999,0.225,0.25035688281059265,6kcscpbn
trial_structure_mlp_review,397,-1.2410175800323486,0.0375,0.35,0.18850919604301453,6kcscpbn
trial_structure_mlp_review,398,-4.1022419929504395,0.11249999999999999,0.19999999999999998,0.2958758473396301,6kcscpbn
trial_structure_mlp_review,399,-1.1936712265014648,0.11249999999999999,0.27499999999999997,0.27998724579811096,6kcscpbn
trial_structure_mlp_review,400,0.3786654472351074,0.11249999999999999,0.3,0.29001230001449585,6kcscpbn
trial_structure_mlp_review,401,-0.9934142827987671,0.11249999999999999,0.3,0.29001232981681824,6kcscpbn
trial_structure_mlp_review,402,-2.806793212890625,0.1875,0.3,0.23015132546424866,6kcscpbn
trial_structure_mlp_review,403,-3.743407726287842,0.15,0.35,0.25779393315315247,6kcscpbn
trial_structure_mlp_review,404,-1.1468377113342285,0.15,0.25,0.21380899846553802,6kcscpbn
trial_structure_mlp_review,405,-0.9717072248458862,0.15,0.3,0.24494896829128265,6kcscpbn
trial_structure_mlp_review,406,-1.4796375036239624,0.2625,0.39999999999999997,0.10673025250434875,6kcscpbn
trial_structure_mlp_review,407,-3.889261245727539,0.15,0.25,0.3569909930229187,6kcscpbn
trial_structure_mlp_review,408,-0.9501960277557373,0.15,0.35,0.2507132589817047,6kcscpbn
trial_structure_mlp_review,409,-0.5277756452560425,0.1875,0.25,0.2386719137430191,6kcscpbn
trial_structure_mlp_review,410,-2.9093966484069824,0.11249999999999999,0.19999999999999998,0.15526476502418518,6kcscpbn
trial_structure_mlp_review,411,-3.847839593887329,0.11249999999999999,0.35,0.2508423328399658,6kcscpbn
trial_structure_mlp_review,412,-0.64158034324646,0.1875,0.39999999999999997,0.15590471029281616,6kcscpbn
trial_structure_mlp_review,413,-3.101414203643799,0.15,0.25,0.2541503310203552,6kcscpbn
trial_structure_mlp_review,414,-3.952186346054077,0.15,0.15000000000000002,0.3537902235984802,6kcscpbn
trial_structure_mlp_review,415,-6.505651473999023,0.1875,0.3,0.33861660957336426,6kcscpbn
trial_structure_mlp_review,416,-5.128649711608887,0.225,0.25,0.26592156291007996,6kcscpbn
trial_structure_mlp_review,417,-0.5064020156860352,0.075,0.225,0.20701967179775238,6kcscpbn
trial_structure_mlp_review,418,-5.128438949584961,0.11249999999999999,0.25,0.32486259937286377,6kcscpbn
trial_structure_mlp_review,419,-1.160829782485962,0.075,0.3,0.26592159271240234,6kcscpbn
trial_structure_mlp_review,420,-1.0334458351135254,0.15,0.35,0.2507132589817047,6kcscpbn
trial_structure_mlp_review,421,-6.21376895904541,0.1875,0.25,0.2722262442111969,6kcscpbn
trial_structure_mlp_review,422,-2.7710366249084473,0.1875,0.35,0.25599944591522217,6kcscpbn
trial_structure_mlp_review,423,-1.5216141939163208,0.11249999999999999,0.35,0.2386719137430191,6kcscpbn
trial_structure_mlp_review,424,-0.960652232170105,0.075,0.19999999999999998,0.1562945395708084,6kcscpbn
trial_structure_mlp_review,425,-3.3314578533172607,0.15,0.35,0.2850218415260315,6kcscpbn
trial_structure_mlp_review,426,-3.5209033489227295,0.075,0.3,0.26592159271240234,6kcscpbn
trial_structure_mlp_review,427,-1.8208786249160767,0.225,0.19999999999999998,0.13887301087379456,6kcscpbn
trial_structure_mlp_review,428,-5.099066734313965,0.075,0.25,0.2964070439338684,6kcscpbn
trial_structure_mlp_review,429,-1.9469444751739502,0.11249999999999999,0.39999999999999997,0.155264750123024,6kcscpbn
trial_structure_mlp_review,430,-1.438840627670288,0.1875,0.39999999999999997,0.15742182731628418,6kcscpbn
trial_structure_mlp_review,431,-2.6289587020874023,0.11249999999999999,0.27499999999999997,0.2474873811006546,6kcscpbn
trial_structure_mlp_review,432,-5.856440544128418,0.15,0.3,0.3442118465900421,6kcscpbn
trial_structure_mlp_review,433,-2.675428867340088,0.1875,0.275,0.25599944591522217,6kcscpbn
trial_structure_mlp_review,434,-2.297149181365967,0.15,0.35,0.2507132589817047,6kcscpbn
trial_structure_mlp_review,435,-6.641798496246338,0.11249999999999999,0.25,0.25599944591522217,6kcscpbn
trial_structure_mlp_review,436,-2.9638161659240723,0.11249999999999999,0.25,0.32486259937286377,6kcscpbn
trial_structure_mlp_review,437,-0.08188462257385254,0.15,0.3,0.30705979466438293,6kcscpbn
trial_structure_mlp_review,438,-0.33189117908477783,0.2625,0.39999999999999997,0.08089053630828857,6kcscpbn
trial_structure_mlp_review,439,0.6940475106239319,0.15,0.3,0.31809988617897034,6kcscpbn
trial_structure_mlp_review,440,-3.450035810470581,0.15,0.35,0.2507132589817047,6kcscpbn
trial_structure_mlp_review,441,-2.186929225921631,0.11249999999999999,0.27499999999999997,0.28225937485694885,6kcscpbn
trial_structure_mlp_review,442,-1.9472920894622803,0.15,0.39999999999999997,0.16035673022270203,6kcscpbn
trial_structure_mlp_review,443,-4.265256881713867,0.075,0.2,0.31509634852409363,6kcscpbn
trial_structure_mlp_review,444,-2.8316287994384766,0.1875,0.35,0.3011590838432312,6kcscpbn
trial_structure_mlp_review,445,-4.635584354400635,0.1875,0.15,0.23260942101478577,6kcscpbn
trial_structure_mlp_review,446,-3.888289451599121,0.11249999999999999,0.35,0.2386719137430191,6kcscpbn
trial_structure_mlp_review,447,-3.292422294616699,0.075,0.225,0.24494898319244385,6kcscpbn
trial_structure_mlp_review,448,-4.756180286407471,0.15,0.25,0.3492405116558075,6kcscpbn
trial_structure_mlp_review,449,-1.6769447326660156,0.2625,0.175,0.1767766922712326,6kcscpbn
trial_structure_mlp_review,450,-3.281341075897217,0.11249999999999999,0.22499999999999998,0.302076131105423,6kcscpbn
trial_structure_mlp_review,451,-5.178459167480469,0.1875,0.22499999999999998,0.2748376429080963,6kcscpbn
trial_structure_mlp_review,452,-4.9993486404418945,0.1875,0.27499999999999997,0.25599944591522217,6kcscpbn
trial_structure_mlp_review,453,-1.0092121362686157,0.2625,0.3,0.17784827947616577,6kcscpbn
trial_structure_mlp_review,454,-5.300778388977051,0.225,0.22499999999999998,0.29276999831199646,6kcscpbn
trial_structure_mlp_review,455,-0.8563030958175659,0.1875,0.35,0.25599944591522217,6kcscpbn
trial_structure_mlp_review,456,-2.2350072860717773,0.15,0.225,0.2121320366859436,6kcscpbn
trial_structure_mlp_review,457,-1.2452070713043213,0.2625,0.39999999999999997,0.1582563817501068,6kcscpbn
trial_structure_mlp_review,458,-1.972489595413208,0.15,0.175,0.2815771698951721,6kcscpbn
trial_structure_mlp_review,459,-1.7011851072311401,0.11249999999999999,0.25,0.1767766922712326,6kcscpbn
trial_structure_mlp_review,460,-0.5000156164169312,0.225,0.39999999999999997,0.13887299597263336,6kcscpbn
trial_structure_mlp_review,461,-1.5382602214813232,0.15,0.39999999999999997,0.16035673022270203,6kcscpbn
trial_structure_mlp_review,462,0.09547257423400879,0.225,0.39999999999999997,0.14186997711658478,6kcscpbn
trial_structure_mlp_review,463,-0.3300524950027466,0.15,0.175,0.19820624589920044,6kcscpbn
trial_structure_mlp_review,464,0.2741580009460449,0.15,0.25,0.16903084516525269,6kcscpbn
trial_structure_mlp_review,465,-2.3508691787719727,0.075,0.39999999999999997,0.13887301087379456,6kcscpbn
trial_structure_mlp_review,466,-2.1155669689178467,0.225,0.30000000000000004,0.21876274049282074,6kcscpbn
trial_structure_mlp_review,467,-5.445278644561768,0.1875,0.125,0.28267985582351685,6kcscpbn
trial_structure_mlp_review,469,-1.407752275466919,0.075,0.15,0.2659624218940735,6kcscpbn
trial_structure_mlp_review,470,-4.654423236846924,0.1875,0.35,0.2586524188518524,6kcscpbn
trial_structure_mlp_review,471,-1.7959678173065186,0.15,0.175,0.19820626080036163,6kcscpbn
trial_structure_mlp_review,472,-2.8450629711151123,0.1875,0.35,0.25599944591522217,6kcscpbn
trial_structure_mlp_review,473,-2.2037084102630615,0.1875,0.35,0.2656365931034088,6kcscpbn
trial_structure_mlp_review,474,-0.4739588499069214,0.1875,0.25,0.31139087677001953,6kcscpbn
trial_structure_mlp_review,475,-0.6027817726135254,0.15,0.39999999999999997,0.15755198895931244,6kcscpbn
trial_structure_mlp_review,476,-2.8434650897979736,0.11249999999999999,0.2,0.2748376131057739,6kcscpbn
trial_structure_mlp_review,477,-4.786227703094482,0.15,0.35,0.2990991771221161,6kcscpbn
trial_structure_mlp_review,478,-2.823482036590576,0.15,0.3,0.23299294710159302,6kcscpbn
trial_structure_mlp_review,479,-0.3565720319747925,0.1875,0.39999999999999997,0.1552647352218628,6kcscpbn
trial_structure_mlp_review,480,-4.2936625480651855,0.1875,0.25,0.28932130336761475,6kcscpbn
trial_structure_mlp_review,481,-2.0015673637390137,0.1875,0.35,0.25599944591522217,6kcscpbn
trial_structure_mlp_review,482,-1.2122204303741455,0.225,0.39999999999999997,0.13945093750953674,6kcscpbn
trial_structure_mlp_review,483,-1.655332326889038,0.225,0.39999999999999997,0.13887299597263336,6kcscpbn
trial_structure_mlp_review,484,-0.3467906713485718,0.1875,0.30000000000000004,0.2474873661994934,6kcscpbn
trial_structure_mlp_review,485,-3.624046802520752,0.1875,0.30000000000000004,0.1642080396413803,6kcscpbn
trial_structure_mlp_review,486,-1.6125009059906006,0.1875,0.25,0.19955307245254517,6kcscpbn
trial_structure_mlp_review,487,-1.5886954069137573,0.11249999999999999,0.35,0.2386719137430191,6kcscpbn
trial_structure_mlp_review,488,-0.46344494819641113,0.2625,0.30000000000000004,0.11877348273992538,6kcscpbn
trial_structure_mlp_review,489,-5.365917682647705,0.11249999999999999,0.25,0.32486259937286377,6kcscpbn
trial_structure_mlp_review,490,-3.9661123752593994,0.1875,0.35,0.25599944591522217,6kcscpbn
trial_structure_mlp_review,491,-1.810694932937622,0.1875,0.39999999999999997,0.1552647352218628,6kcscpbn
trial_structure_mlp_review,492,-2.2090885639190674,0.11249999999999999,0.27499999999999997,0.21001701056957245,6kcscpbn
trial_structure_mlp_review,493,-0.6332732439041138,0.225,0.39999999999999997,0.13887299597263336,6kcscpbn
trial_structure_mlp_review,494,-3.5816080570220947,0.1875,0.225,0.2901616394519806,6kcscpbn
trial_structure_mlp_review,495,-0.6848008036613464,0.1875,0.25,0.36265483498573303,6kcscpbn
trial_structure_mlp_review,496,-2.0805792808532715,0.1875,0.39999999999999997,0.15636014938354492,6kcscpbn
trial_structure_mlp_review,497,-5.579154968261719,0.15,0.35,0.2507132589817047,6kcscpbn
trial_structure_mlp_review,498,-4.384994029998779,0.15,0.25,0.3464101552963257,6kcscpbn
trial_structure_mlp_review,499,-2.779547691345215,0.225,0.35,0.25495100021362305,6kcscpbn
trial_structure_mlp_review,500,-4.157522201538086,0.1875,0.25,0.2386719137430191,6kcscpbn
trial_structure_mlp_review,501,-0.058572567999362946,0.3,0.39999999999999997,0.013625826686620712,6kcscpbn
trial_structure_mlp_review,502,-2.4027416706085205,0.225,0.35,0.25495097041130066,6kcscpbn
trial_structure_mlp_review,503,-1.172821044921875,0.1875,0.39999999999999997,0.1552647352218628,6kcscpbn
trial_structure_mlp_review,504,-3.3232157230377197,0.225,0.35,0.2598628103733063,6kcscpbn
grpo_proteinlm_mlp_sft_qwen3_8b_it_0311_091513,5,-0.03437335221096873,,,0.4355925127863884,zbzwdgwn
grpo_proteinlm_mlp_sft_qwen3_8b_it_0311_091513,10,0.03256682427600026,,,0.43141473196446894,zbzwdgwn
grpo_proteinlm_mlp_sft_qwen3_8b_it_0311_091513,15,-0.0019400751334615052,,,0.4804050400853157,zbzwdgwn
grpo_proteinlm_mlp_sft_qwen3_8b_it_0311_091513,20,0.004489363636821508,,,0.48337769508361816,zbzwdgwn
grpo_proteinlm_mlp_sft_qwen3_8b_it_0311_091513,25,-0.008460577670484781,,,0.465427166223526,zbzwdgwn
grpo_proteinlm_mlp_sft_qwen3_8b_it_0311_091513,30,-0.030390163243282586,,,0.4193226620554924,zbzwdgwn
grpo_proteinlm_mlp_sft_qwen3_8b_it_0311_091513,35,0.011130652111023664,,,0.4059326507151127,zbzwdgwn
grpo_proteinlm_mlp_sft_qwen3_8b_it_0311_091513,40,-0.011080884607508779,,,0.25402454659342766,zbzwdgwn
grpo_proteinlm_mlp_sft_qwen3_8b_it_0311_091513,45,-0.0026305797742679714,,,0.42612701617181303,zbzwdgwn
grpo_proteinlm_mlp_sft_qwen3_8b_it_0311_091513,50,-0.00605986756272614,,,0.4055672589689493,zbzwdgwn
grpo_proteinlm_mlp_sft_qwen3_8b_it_0311_091513,55,-0.005282886423325787,,,0.45256104568640393,zbzwdgwn
grpo_proteinlm_mlp_sft_qwen3_8b_it_0311_091513,60,-0.013817504001781344,,,0.47091381549835204,zbzwdgwn
